r_kpc,rho_cdm_msun_kpc3,rho_sidm_msun_kpc3
20.054118205062714,41857.63654209938,43059.80489882249
20.80083823051904,37828.582218548974,38896.13229779495
21.575362559845313,34178.12407801106,35126.064668353356
22.378726493137076,30871.83555127509,31713.520397753997
23.212003880143616,27878.279602704562,28625.586285517325
24.076308555673922,25168.766138214363,25832.25624313423
24.97279582845007,22717.127078904177,23306.189516382034
25.90266402539867,20499.508050893655,21022.4872115943
26.867156093444294,18494.175676235256,18958.485954752447
27.867561260946047,16681.33948659863,17093.567561575284
28.90521676099817,15042.98752013341,15408.983647270072
29.981509618898258,13562.734701982814,13887.69415572913
31.097878506172037,12225.683149854434,12514.218839232553
32.2558156636335,11018.29358742511,11274.500770730001
33.45686889605049,9928.267089791196,10155.781021170498
34.702643641082155,8944.43642634033,9146.483683817392
35.99480511525402,8056.666307038289,8236.110475775946
37.3350805398385,7255.761877954971,7415.144193863264
38.72526144961712,6533.384850696008,6674.960347294038
40.16720608760977,5881.97668810223,6007.746333314806
41.66284188897237,5294.688304993641,5406.42756379223
43.214168057383084,4765.315777770495,4864.599990782069
44.82325823736101,4288.241590265581,4376.468517231957
46.492263286089,3858.3809753187115,3936.7908151835018
48.223414148446345,3471.132942085319,3540.8261081366254
50.01902483909382,3122.33560808418,3184.288506639124
51.881495535597416,2808.225482436057,2863.3045166957754
53.81331578672529,2525.400372661106,2574.3743692965318
55.81706784020667,2270.785611814544,2314.3368462931608
57.89543009440014,2041.6033256824346,2080.3373030666357
60.051180678486226,1835.3444812743287,1869.7986119874133
62.287201165969,1649.7434779862594,1680.3947726467684
64.60648042645096,1482.7550616175208,1510.0269553000069
67.01211862082953,1332.533358964505,1356.8017629855167
69.50733134525615,1197.4128470421551,1219.011515440951
72.09545392939589,1075.8910861580102,1095.1163743036454
74.77994589473461,966.6130601447609,983.7281442296595
77.56439557889185,868.3569801052028,883.5955985673096
80.45252493212128,780.0214200969069,793.5911911464972
83.44819449240997,700.6136643414345,712.6990276633422
86.55540854582696,629.2391558408293,640.0039811162535
89.7783204790181,565.0919457775099,574.6818458480764
93.12123833100296,507.4460518152619,515.9904340297772
96.5886305516939,455.64764145986175,463.2615269421262
100.18513197483522,409.10796402622316,415.8936012275882
103.91555001334592,367.29696154124406,373.3452574471105
107.7848710853482,329.7374951314635,335.12928483447854
111.79826727946951,296.0001291437965,300.8073021404955
115.96110326833006,265.6984204649217,269.9849199434697
120.27894347945491,238.4846652773357,242.30737481193583
124.75755953319702,214.04605985194317,217.4555902778035
129.40293795761357,192.10123596073277,195.14262374852916
134.22128819060654,172.3971351287037,175.11046228816215
139.21905088002603,154.7061892598128,157.127133659643
144.4029064928295,138.82377819352428,140.98410217280824
149.77978424480517,124.56593750075773,126.49392175025024
155.356871362796,111.76729233319686,113.48812123069773
161.14162269180508,100.27919541885066,101.815299299209
167.141770659823,89.96804936871553,91.33940858578501
173.36533561369916,80.71379534212569,81.93821042793373
179.82063653987123,72.40855182831228,73.50188356570678
186.5163021842837,64.95538885386752,65.93177164575322
193.4612825863591,58.2672243341321,59.13925586871184
200.66486104244046,52.26583056370775,53.04474043525003
208.1366665146937,46.88093999906112,47.57673964260071
215.8866865020602,42.049440535219354,42.67105656682695
223.92528039046175,37.7146514287101,38.27004424660387
232.2631933001038,33.825671879126304,34.32194117146001
240.91157044838607,30.33679506022611,30.780273679792664
249.88197204762105,27.20698109580743,27.603318597410897
259.18638875747024,24.399383112575176,24.75362010303407
268.837257712758,21.880921078086324,22.19755539959536
278.8474791480839,19.62189865231788,19.90494430532109
289.2304336414569,17.59565875162745,17.848698361766967
300.0,15.778273948595011,16.004505492212505
