r_kpc,rho_cdm_tier1_msun_kpc3,rho_sidm_tier1_sigma_10p000,rho_sidm_tier1_sigma_20p000,rho_sidm_tier1_sigma_50p000,rho_sidm_tier1_sigma_100p000,rho_cdm_tier2_msun_kpc3,rho_sidm_tier2_sigma_10p000,rho_sidm_tier2_sigma_20p000,rho_sidm_tier2_sigma_50p000,rho_sidm_tier2_sigma_100p000,rho_cdm_tier3_msun_kpc3,rho_sidm_tier3_sigma_10p000,rho_sidm_tier3_sigma_20p000,rho_sidm_tier3_sigma_50p000,rho_sidm_tier3_sigma_100p000
70.0145472069374,2401.370933007463,2445.050892456274,2442.1732066094837,2420.776499960959,2389.3637372680123,1854.397954489945,1871.6329030005734,1872.1814433707466,1866.8033704871689,1857.033852208972,1854.397954489945,1867.08484338021,1867.4956467345469,1862.0447584034857,1852.2699567876277
72.76536064890868,2157.7782206253532,2196.3751423364606,2193.5620060428687,2173.9820092033306,2145.450063195823,1620.215983758134,1634.8162814376915,1635.267683804774,1630.6231374630258,1622.1966962487777,1620.215983758134,1631.1705382377538,1631.5240666853392,1626.8281002273377,1618.398958398564
75.6242512676154,1938.3851144250887,1972.4901380401993,1969.7646928383595,1951.8666640318415,1925.9687875005213,1412.2284942555152,1424.566943707516,1424.9388447604404,1420.9421319853734,1413.6963839325138,1412.2284942555152,1421.7707083669711,1422.0819894255699,1418.0540726644192,1410.8082749952005
78.59546532561846,1740.844155131626,1770.9800624705035,1768.3594961344727,1752.0160672086993,1728.5245524225159,1227.8877734755006,1238.2883006628538,1238.594969108818,1235.1680781343105,1228.9571667698171,1227.8877734755006,1236.2827109357625,1236.5631357621455,1233.1238913047741,1226.9155790897917
81.68341591761026,1563.042387668738,1589.6712910085935,1587.1677170937562,1572.2585842817975,1550.9632211016299,1064.9498068869614,1073.6938651419541,1073.9466356827274,1071.0182597484823,1065.7107650155676,1064.9498068869614,1072.4131259918752,1072.670831946307,1069.7473775986252,1064.445061682904
84.89268952511044,1403.0568568018907,1426.587293314553,1424.2087474468503,1410.620846781409,1391.32803457677,921.3066663139999,928.6383011552841,928.8463808604617,926.3522161749007,921.8306323071952,921.3066663139999,928.013123933131,928.2539558720507,925.7802801711196,921.2663280437263
88.22805282869017,1259.1416388169894,1279.934716019066,1277.6859299270627,1265.3133992504638,1247.8451738112312,794.9812999628735,801.1114950686953,801.2823756103719,799.1648777969006,795.3247603824369,794.9812999628735,801.0709457801621,801.2989728237399,799.2157492917747,795.3855400737754
91.69445978784384,1129.7269992343915,1148.101766711253,1145.9847070118597,1134.7284728986122,1118.9211924085237,684.2488021602998,689.3600028331014,689.4997142628919,687.7072466240371,684.4555218060517,684.2488021602998,689.8298164773469,690.0475003552559,688.3011967267418,685.0614330100399
95.29705899902183,1013.3832234669374,1029.6216328717182,1027.636136699179,1017.4038932483462,1003.1074594624687,587.4632598485848,591.7126517000037,591.8261880366749,590.3130452311539,587.5675509821295,587.4632598485848,592.6184891890682,592.8272644174193,591.3702465589404,588.6385056192098
99.0412013427556,908.8176345855393,923.168813180489,921.3130395115321,912.0189915572898,899.0958959745252,503.1048108601628,506.6273813536719,506.71886154392195,505.44476994978504,503.13327713450224,503.1048108601628,507.89716516367764,508.09772455437536,506.8878355270623,504.59160993795797
102.932447931231,814.8683961644398,827.552380005531,825.8231239591065,817.3875481119292,805.7117820813496,429.8516193927599,432.7633290156746,432.8361960842187,431.76570937193844,429.8246814068289,429.8516193927599,434.3250922955573,434.51747509689346,433.5173687018837,431.5928162441043
106.97657836811518,730.4773583716247,741.6885538137982,740.0816470243033,732.4307732852659,721.8871681365957,366.42705189280946,368.8269083814185,368.8840653782564,367.98634282989315,366.36045761737256,366.42705189280946,370.61265920542354,370.79658106543116,369.973614677522,368.3651044253789
111.17959933290629,654.6918317845024,664.6019604750811,663.112508677023,656.1781520593944,646.661493768301,311.69047234162997,313.66284558914475,313.70674365512633,312.95501169276685,311.5961842273858,311.69047234162997,315.6095354859394,315.78452107757136,315.11025026655426,313.7693973901309
115.54775350255345,586.6540715493746,595.4147763419467,594.037347494548,587.7565255639013,579.1707095358887,264.6305524479635,266.2472255043809,266.2799881856879,265.65113483697996,264.5176992788179,264.6305524479635,268.2955125293958,268.4609556855232,267.91068886642023,266.79552620444815
