r_kpc,rho_cdm_msun_kpc3,rho_sidm_msun_kpc3
51.881495535597416,2808.225482436057,2808.2133960868655
53.81331578672529,2525.400372661106,2524.408379296168
55.81706784020667,2270.785611814544,2269.0406354414645
57.89543009440014,2041.6033256824346,2039.2930213899026
60.051180678486226,1835.3444812743287,1832.623240826482
62.287201165969,1649.7434779862594,1646.7375820277107
64.60648042645096,1482.7550616175208,1479.5670933707142
67.01211862082953,1332.533358964505,1329.2459795516613
69.50733134525615,1197.4128470421551,1194.0920196188254
72.09545392939589,1075.8910861580102,1072.5888246956215
74.77994589473461,966.6130601447609,963.3697687593842
77.56439557889185,868.3569801052028,865.2034401331018
80.45252493212128,780.0214200969069,776.9804745165611
83.44819449240997,700.6136643414345,697.7016425053573
86.55540854582696,629.2391558408293,626.4670756921556
89.7783204790181,565.0919457775099,562.4665256826972
93.12123833100296,507.4460518152619,504.9705597539996
96.5886305516939,455.64764145986175,453.3226054955864
100.18513197483522,409.10796402622316,406.9317646641991
103.91555001334592,367.29696154124406,365.2663237030789
107.7848710853482,329.7374951314635,327.8478949798259
111.79826727946951,296.0001291437965,294.24612883022604
115.96110326833006,265.6984204649217,264.07394200419003
120.27894347945491,238.4846652773357,236.9832131362113
124.75755953319702,214.04605985194317,212.6609004455007
129.40293795761357,192.10123596073277,190.82554104665252
134.22128819060654,172.3971351287037,171.22409505406452
139.21905088002603,154.7061892598128,153.62910112362613
144.4029064928295,138.82377819352428,137.83611322239085
149.77978424480517,124.56593750075773,123.66139127774267
155.356871362796,111.76729233319686,110.93982095664575
161.14162269180508,100.27919541885066,99.52304018564577
167.141770659823,89.96804936871553,89.27775216429733
173.36533561369916,80.71379534212569,80.08420656782526
179.82063653987123,72.40855182831228,71.83483239678162
186.5163021842837,64.95538885386752,64.43300752839245
193.4612825863591,58.2672243341321,57.791951471064294
200.66486104244046,52.26583056370775,51.833729133716766
208.1366665146937,46.88093999906112,46.48835460766341
215.8866865020602,42.049440535219354,41.692985032021795
223.92528039046175,37.7146514287101,37.391195584494476
232.2631933001038,33.825671879126304,33.53232751726884
240.91157044838607,30.33679506022611,30.07090195138402
249.88197204762105,27.20698109580743,26.966092860065896
259.18638875747024,24.399383112575176,24.181253319406682
268.837257712758,21.880921078086324,21.683489689871845
278.8474791480839,19.62189865231788,19.44327892039795
289.2304336414569,17.59565875162745,17.434124643675055
300.0,15.778273948595011,15.632248161492324
